review,cleaned_review,cleaned_review_stemmed,label,sentiment,label_source,conf_score,nama desa wisata,aspects_str,aspect_sentiments_str
Akses jalan sangat mudah dan bisa diakses menggunakan kendaraan umum,akses jalan mudah diakses kendaraan umum,akses jalan mudah akses kendara umum,1,Positif,mtl_only,0.9220938682556152,Kampung Marengo Baduy,Akses & Lokasi,Positif
Perjalanan yg berharga dan penuh makna,perjalanan berharga penuh makna,jalan harga penuh makna,1,Positif,mtl_only,0.9817267656326294,Kampung Marengo Baduy,Akses & Lokasi,Positif
"Treknya repot, tapi mantap,  tenang suasananya",treknya repot mantap tenang suasananya,trek repot mantap tenang suasana,1,Positif,mtl_only,0.9968748092651367,Kampung Marengo Baduy,Suasana,Positif
"Homestay kami ketika kami menginap, penduduk nya ramah ramah, sudah terbiasa dikunjungi oleh para wisatawan baik lokal maupun mancanegara",homestay menginap penduduk ramah ramah terbiasa dikunjungi wisatawan lokal mancanegara,homestay inap duduk ramah ramah biasa kunjung wisatawan lokal mancanegara,1,Positif,mtl_only,0.9835878610610962,Kampung Marengo Baduy,Fasilitas,Positif
Pengalaman berharga yang tak bisa dilupakan,pengalaman berharga dilupakan,alam harga lupa,1,Positif,mtl_only,0.9603354334831238,Kampung Marengo Baduy,Pemandangan & Alam,Positif
Pengalaman yg luar biasa bisa ke baduy . Next time ajak temen lebih banyak lagi buat kebaduy,pengalaman baduy next time ajak teman kebaduy,alam baduy next time ajak teman kebaduy,2,Netral,mtl_only,0.8199024200439453,Kampung Marengo Baduy,Pemandangan & Alam,Netral
"Tempat bagus, masih memelihara adat istiadat dan kebudayaannya dengan baik, cuma harga barang kerajinan yg dibuat sendiri dan hasil tanaman dijual standar dengan diluaran jadi tdk ada bedanya",bagus memelihara adat istiadat kebudayaannya harga barang kerajinan hasil tanaman dijual standar diluaran bedanya,bagus pelihara adat istiadat budaya harga barang rajin hasil tanam jual standar luar beda,1,Positif,mtl_only,0.8296597003936768,Kampung Marengo Baduy,Budaya & Tradisi|Harga & Tiket,Positif|Netral
"Destinasi alam yg masih alami sejuk dan jauh dari internetan,karena lampu listrik tidak boleh dipasang,serasa kembali ke masa kecil",destinasi alam alami sejuk internetan lampu listrik dipasang serasa,destinasi alam alami sejuk internetan lampu listrik pasang serasa,1,Positif,mtl_only,0.9937227368354797,Kampung Marengo Baduy,Pemandangan & Alam,Positif
Suasana yg sejuk tentram damai ..warga yg ramah ...,suasana sejuk tentram damai warga ramah,suasana sejuk tentram damai warga ramah,1,Positif,mtl_only,0.9956058859825134,Kampung Marengo Baduy,Pelayanan|Suasana,Positif|Positif
"Pengalaman baru bertemu suku yang unik, ramah, lingkungan yang asri , udaranya segar dan bersih..",pengalaman bertemu suku unik ramah lingkungan asri udaranya segar bersih,alam temu suku unik ramah lingkung asri udara segar bersih,1,Positif,mtl_only,0.9961483478546143,Kampung Marengo Baduy,Pemandangan & Alam|Suasana,Positif|Positif
"Sudah beberpa kali kesini, numpang makan nasi liwet, tiket retribusi masuk 5rb perorang.
waktu yg pas kesini pada saat musim durian bagi yg suka durian, selain harga murah rasanya juga manteb bgt karna rata² durian yg dijual matang pohon.",beberpa kesini numpang makan nasi liwet tiket retribusi ribu perorang waktu pas kesini musim durian suka durian harga murah mantap banget rata durian dijual matang pohon,beberpa kesini numpang makan nasi liwet tiket retribusi ribu orang waktu pas kesini musim durian suka durian harga murah mantap banget rata durian jual matang pohon,2,Netral,mtl_only,0.9977453351020813,Kampung Marengo Baduy,Harga & Tiket,Netral
"Berbayar 5000/pengunjung,, siapkan fisik,alaskaki yg nyaman krna jalan kaki yg turun naik yg bikin lutut paha pegel beeddd hehehe,, ini bukan jembatan akar ya,, jgn bawa barang"" klo hanya ingin wisata, krna mreka jg byk yg berjualan dan bs sambil rehat,, jangan lupa jaga selalu kebersihan, jangan buang sampah sembarangan,,",berbayar pengunjung siapkan fisik alaskaki nyaman jalan kaki turun bikin lutut paha pegel beeddd hehehe jembatan akar bawa barang kalo wisata berjualan rehat lupa jaga kebersihan buang sampah sembarangan,bayar unjung siap fisik alaskaki nyaman jalan kaki turun bikin lutut paha gel beeddd hehehe jembatan akar bawa barang kalo wisata jual rehat lupa jaga bersih buang sampah sembarang,1,Positif,mtl_only,0.687197744846344,Kampung Marengo Baduy,Akses & Lokasi,Positif
Sangat senang dan bikin betah suasana asri dan sejuk mengingatkan kita pada tahun 70 an,senang bikin betah suasana asri sejuk tahun an,senang bikin betah suasana asri sejuk tahun an,1,Positif,mtl_only,0.9975383281707764,Kampung Marengo Baduy,Suasana,Positif
"Perjalanan yang luar biasa,tracking 2 jam dari desa Ciboleger,trakhir ada signal hape,
Harus siapkan fisik& mental,melewati jalan berbatu ,sungai kecil,hutan bambu,medan naik turun,sebaiknya memakai sepatu/ sandal gunung,membawa tongkat,secukupnya air minum/snack,semua terbayar indah & mengagumkan,tempat benar2 natural segala sesuatunya.",perjalanan tracking jam desa ciboleger trakhir signal hape siapkan fisik mental melewati jalan berbatu sungai hutan bambu medan turun memakai sepatu sandal gunung membawa tongkat air minum snack terbayar indah mengagumkan natural,jalan tracking jam desa ciboleger trakhir signal hape siap fisik mental lewat jalan batu sungai hutan bambu medan turun pakai sepatu sandal gunung bawa tongkat air minum snack bayar indah kagum natural,2,Netral,mtl_only,0.9875518679618835,Kampung Marengo Baduy,Akses & Lokasi,Netral
Suasana lingkungan yang tenang sperti jaman saya kecil saat belum ada listrik. Perjalanan nya pun cukup menarik dengan pemandangan alam,suasana lingkungan tenang jaman listrik perjalanan menarik pemandangan alam,suasana lingkung tenang jaman listrik jalan tarik pandang alam,1,Positif,mtl_only,0.9946659803390503,Kampung Marengo Baduy,Akses & Lokasi|Pemandangan & Alam|Suasana,Positif|Positif|Positif
Luar biasa alam yang masih di jaga dengan baik memberikan suasana udara yang sejuk,alam jaga suasana udara sejuk,alam jaga suasana udara sejuk,1,Positif,mtl_only,0.9927093982696533,Kampung Marengo Baduy,Suasana,Positif
"Taon baruan ke Baduy dalam, walaupun perjalananny melelahkan
Tetapi pengalamanny sangat mengesankan, mulai dari warga²ny dan alam nya 😍.
#PesonaBaduy",tahun baruan baduy perjalananny melelahkan pengalamanny mengesankan warga alam pesonabaduy,tahun baru baduy perjalananny lelah pengalamanny kesan warga alam pesonabaduy,0,Negatif,mtl_only,0.8062304258346558,Kampung Marengo Baduy,Akses & Lokasi|Pemandangan & Alam,Negatif|Positif
"Niat kesana healing2, tapi risih ga sih tiba2 ada orang nyamperin terus nanya2 dan terus ngikutin, pas ditanya ternyata dia nge guide dengan tarif guide nya 200k nego. Dan padahal kita ga mau guide karena emang udh baca larangan dan aturan nya pas bayar tiket. Kalaupun emang di harusin pake guide kenapa engga di infokan pas beli tiket gitu, dan dengan harga yg jelas juga.",niat kesana healing risih nyamperin mengikuti pas nge guide tarif guide kak nego guide baca larangan aturan pas bayar tiket harusin pakai guide infokan pas beli tiket harga,niat kesana healing risih nyamperin ikut pas nge guide tarif guide kak nego guide baca larang atur pas bayar tiket harusin pakai guide info pas beli tiket harga,2,Netral,mtl_only,0.5406977534294128,Kampung Marengo Baduy,Harga & Tiket|Pelayanan,Netral|Netral
"Eksotik, alam yg terjaga, benar2 alami",eksotik alam terjaga alami,eksotik alam jaga alami,1,Positif,mtl_only,0.9935775995254517,Kampung Marengo Baduy,Pemandangan & Alam,Positif
"Tempat nya masih alami,asri,indah ,udaranya bersih ,penduduknya ramah² ,pokoknya bagus....",alami asri indah udaranya bersih penduduknya ramah pokoknya bagus,alami asri indah udara bersih duduk ramah pokok bagus,1,Positif,mtl_only,0.997714638710022,Kampung Marengo Baduy,Suasana,Positif
"Tempat yg indah tenang dari keramaian..
Tapi karena faktor usia lututnya linu waktu turun naik arah pulang.... Beruntung dapat guide yg baik dan sabar",indah tenang keramaian faktor usia lututnya linu waktu turun arah pulang beruntung guide sabar,indah tenang ramai faktor usia lutut linu waktu turun arah pulang untung guide sabar,1,Positif,mtl_only,0.9796542525291443,Kampung Marengo Baduy,Pelayanan,Positif
"Kampung Morenggo bersebelahan dengan kampung Gajeboh di area Baduy Luar.
Alamnya masih asri dan masyarakatnya sederhana, patuh pada aturan adat.",kampung morenggo bersebelahan kampung gajeboh area baduy alamnya asri masyarakatnya sederhana patuh aturan adat,kampung morenggo bahan kampung gajeboh area baduy alam asri masyarakat sederhana patuh atur adat,1,Positif,mtl_only,0.9941465854644775,Kampung Marengo Baduy,Pelayanan|Pemandangan & Alam,Positif|Positif
"Tempatnya sangat klasik. Sanitasi terkesan kurang bersih.

Yg lebih parah adalah jalan akses mobil ke desa sekitar...jelek sekali.",tempatnya klasik sanitasi terkesan bersih parah jalan akses mobil desa jelek,tempat klasik sanitasi kes bersih parah jalan akses mobil desa jelek,0,Negatif,mtl_only,0.807746410369873,Kampung Marengo Baduy,Akses & Lokasi,Negatif
Perjalanan yg sangat menantang namun menyenangkan....mantap dehhh,perjalanan menantang menyenangkan mantap,jalan tantang senang mantap,1,Positif,mtl_only,0.997256338596344,Kampung Marengo Baduy,Akses & Lokasi,Positif
"Perjalanan yang asik dan menyimpan banyak pelajaran. Berlajar tentang kearifan suku baduy di kampung marengo ini membuat kita banyak bersyukur dan termotivasi dari sikap sikap orang baduy. Perkampungan yang cocok jika kamu ingin live in di Baduy. Pemandu kita bernama kang Narman, dan dia sangat baik.",perjalanan asik menyimpan pelajaran berlajar kearifan suku baduy kampung marengo bersyukur termotivasi sikap sikap baduy perkampungan cocok live baduy pemandu bernama kang narman,jalan asik simpan ajar berlajar arif suku baduy kampung marengo syukur motivasi sikap sikap baduy kampung cocok live baduy pandu nama kang narman,1,Positif,mtl_only,0.9929646253585815,Kampung Marengo Baduy,Akses & Lokasi,Positif
"Pengalaman unik malam tanpa listrik, tanpa toilet tapi asik..
Durennya uhuy (rasanya nampol juga)",pengalaman unik malam listrik toilet asik durennya uhuy nampol,alam unik malam listrik toilet asik duren uhuy nampol,1,Positif,mtl_only,0.9917260408401489,Kampung Marengo Baduy,Kebersihan|Pemandangan & Alam,Positif|Positif
Salah satu kampung di daerah baduy luar yg masih kental akan etnik budayanya.,salah kampung daerah baduy kental etnik budayanya,salah kampung daerah baduy kental etnik budaya,1,Positif,mtl_only,0.9852839708328247,Kampung Marengo Baduy,Budaya & Tradisi,Positif
Suasananya ademm bangeet,suasananya adem banget,suasana adem banget,1,Positif,mtl_only,0.9972540736198425,Kampung Marengo Baduy,Suasana,Positif
Pengalaman yang seru dan menyenangkan di suasana alam yang masih asri dengan keramahtamahan warga lokal. Selain menikmati alam kita juga dapat sambil belajar mengenal budaya masyarakat,pengalaman seru menyenangkan suasana alam asri keramahtamahan warga lokal menikmati alam belajar mengenal budaya masyarakat,alam seru senang suasana alam asri keramahtamahan warga lokal nikmat alam ajar kenal budaya masyarakat,1,Positif,mtl_only,0.9967936873435974,Kampung Marengo Baduy,Pemandangan & Alam,Positif
Tempat yg unik buat foto2.. jalur balik dr baduy dalam yg terbilang lbh ringan dr rute lainnya... jalur gazebo katanya,unik foto jalur baduy terbilang ringan rute jalur gazebo,unik foto jalur baduy bilang ringan rute jalur gazebo,2,Netral,mtl_only,0.9734550714492798,Kampung Marengo Baduy,Akses & Lokasi,Netral
Salah satu rekreasi budaya,salah rekreasi budaya,salah rekreasi budaya,0,Negatif,mtl_only,0.9908024072647095,Kampung Marengo Baduy,Budaya & Tradisi,Negatif
Masyarakat yang masih menjunjung tinggi adat istiadat dengan baik,masyarakat menjunjung tinggi adat istiadat,masyarakat junjung tinggi adat istiadat,1,Positif,mtl_only,0.5093327164649963,Kampung Marengo Baduy,Pelayanan,Positif
"Mulai maju, mata pencaharian warga mulai meluas tapi tetap memegang prinsip adat, keren. Sukses terus masyarakat desa baduy",maju pencaharian warga meluas memegang prinsip adat keren sukses masyarakat desa baduy,maju cahari warga luas pegang prinsip adat keren sukses masyarakat desa baduy,1,Positif,mtl_only,0.9837331175804138,Kampung Marengo Baduy,Pelayanan,Positif
"Pemandangan alam yang asri, sejuk , terasa adem banget",pemandangan alam asri sejuk adem banget,pandang alam asri sejuk adem banget,1,Positif,mtl_only,0.9977343082427979,Kampung Marengo Baduy,Pemandangan & Alam,Positif
"Perjalanan ke dalam desa Baduy luar lumayan jauh, naik turun bukit, yg mau wisata ke sini sebaiknya pastikan badan sehat, pakai sepatu yg ringan tapi kuat, nggak usah bawa banyak makanan karena di dalam desa banyak yg jualan makanan dan buah buahan",perjalanan desa baduy lumayan turun bukit wisata pastikan badan sehat pakai sepatu ringan kuat bawa makanan desa jualan makanan buah buahan,jalan desa baduy lumayan turun bukit wisata pasti badan sehat pakai sepatu ringan kuat bawa makan desa jual makan buah buah,2,Netral,mtl_only,0.9566691517829895,Kampung Marengo Baduy,Akses & Lokasi,Netral
jembatan gazebo baduy lebak banten,jembatan gazebo baduy lebak banten,jembatan gazebo baduy lebak banten,2,Netral,mtl_only,0.9685612320899963,Kampung Marengo Baduy,Fasilitas,Netral
Tempat yg sangat istimewa. Masyarakat desa adat yg kental dengan budaya dan tradisi. Karena itu karakter manusianya pun terbentuk. Semoga terus langgeng dan semangat mempertahankan adat budaya. Saya akan dengan senang hati membantu.,istimewa masyarakat desa adat kental budaya tradisi karakter manusianya terbentuk semoga langgeng semangat mempertahankan adat budaya senang hati membantu,istimewa masyarakat desa adat kental budaya tradisi karakter manusia bentuk moga langgeng semangat tahan adat budaya senang hati bantu,1,Positif,mtl_only,0.9846776723861694,Kampung Marengo Baduy,Pelayanan,Positif
"Suasana tenang,asri, dan penduduk sangat ramah sekali",suasana tenang asri penduduk ramah,suasana tenang asri duduk ramah,1,Positif,mtl_only,0.9954068660736084,Kampung Marengo Baduy,Suasana,Positif
"Cocok untuk yang suka hiking, jalan naik turun bukit",cocok suka hiking jalan turun bukit,cocok suka hiking jalan turun bukit,1,Positif,mtl_only,0.9968926906585693,Kampung Marengo Baduy,Pemandangan & Alam,Positif
Suasana alam yang begitu nikmat,suasana alam nikmat,suasana alam nikmat,1,Positif,mtl_only,0.997283935546875,Kampung Marengo Baduy,Pemandangan & Alam,Positif
"Siapkan fisik.... Lumayan jalannya ...tapi dibawa happy aja., mampir di channel youtube saya Eko Wks.",siapkan fisik lumayan jalannya dibawa happy mampir channel youtube eko wks,siap fisik lumayan jalan bawa happy mampir channel youtube eko wks,1,Positif,mtl_only,0.8434308171272278,Kampung Marengo Baduy,Akses & Lokasi,Positif
"Budaya suku Baduy sungguh membuat saya serasa balik ke masa lampau,
Tanpa listrik hidup dari alam
Khusus Badui dalam tidak boleh ada handphone",budaya suku baduy sungguh serasa lampau listrik hidup alam badui handphone,budaya suku baduy sungguh serasa lampau listrik hidup alam badui handphone,2,Netral,mtl_only,0.7403340935707092,Kampung Marengo Baduy,Budaya & Tradisi,Netral
Asri. Damai tentram,asri damai tentram,asri damai tentram,1,Positif,mtl_only,0.995522141456604,Kampung Marengo Baduy,Suasana,Positif
Pengalaman yang sangat menyenangkan,pengalaman menyenangkan,alam senang,1,Positif,mtl_only,0.9963811039924622,Kampung Marengo Baduy,Pemandangan & Alam,Positif
Pemandangan masih asri,pemandangan asri,pandang asri,1,Positif,mtl_only,0.9965204000473022,Kampung Marengo Baduy,Pemandangan & Alam,Positif
Cagar budaya yang harus diperhatikan dan dilestarikan,cagar budaya diperhatikan dilestarikan,cagar budaya perhati lestari,1,Positif,mtl_only,0.5128318071365356,Kampung Marengo Baduy,Budaya & Tradisi,Positif
"Pengalaman yang sangat mengesankan, dimana warga masyarakatnya masih bisa mempertahankan adat istiadatnya, pokoknya ga bakalan nyesel deh kalo kalian bisa mengunjunginya 👍👍👍",pengalaman mengesankan dimana warga masyarakatnya mempertahankan adat istiadatnya pokoknya menyesal kalo mengunjunginya,alam kesan mana warga masyarakat tahan adat istiadat pokok sesal kalo unjung,1,Positif,mtl_only,0.9230875372886658,Kampung Marengo Baduy,Pemandangan & Alam,Positif
"Wisata budaya.. kearifan lokal perlu di lestarikan...
Jika kesini musim duren nah tambah asyik disini . banyak duren lokal nya..",wisata budaya kearifan lokal lestarikan kesini musim duren asyik duren lokal,wisata budaya arif lokal lestari kesini musim duren asyik duren lokal,2,Netral,mtl_only,0.959859311580658,Kampung Marengo Baduy,Budaya & Tradisi,Netral
Wajib melestarikan budaya asli Indonesia,wajib melestarikan budaya asli indonesia,wajib lestari budaya asli indonesia,1,Positif,mtl_only,0.4482109546661377,Kampung Marengo Baduy,Budaya & Tradisi,Positif
Kampung naga yg asri n alami.sayangnya masih ada sampah2 di dekat kolam ikan n sungai.,kampung naga asri alami sayangnya sampah kolam ikan sungai,kampung naga asri alami sayang sampah kolam ikan sungai,0,Negatif,mtl_only,0.9310023784637451,Kampung Naga,Kebersihan,Negatif
"Pemandangan asri,cakeup abisss",pemandangan asri cakeup habis,pandang asri cakeup habis,1,Positif,mtl_only,0.9938470721244812,Kampung Naga,Pemandangan & Alam,Positif
Beberapa Kali Kunjungan Ke Kampung Nagawir ini. Suasana nya Asyik. Udara nya Seger. Masih Menjaga Tradisi dgn Baik,kunjungan kampung nagawir suasana asyik udara segar menjaga tradisi,kunjung kampung nagawir suasana asyik udara segar jaga tradisi,1,Positif,mtl_only,0.9928580522537231,Kampung Naga,Suasana,Positif
"Baru kali ini mampir ke kampung naga. Walau blm sempet ke dalem banget
Cm sampai tangga bawah yg dekat sungai. View nya sejuk, adem dan tenang.. bersiap turun tangga lumayan banyak. Ga berasa pas turun.",mampir kampung naga dalem banget tangga sungai view sejuk adem tenang turun tangga lumayan berasa pas turun,mampir kampung naga dalem banget tangga sungai view sejuk adem tenang turun tangga lumayan asa pas turun,1,Positif,mtl_only,0.9971387386322021,Kampung Naga,Pemandangan & Alam,Positif
"Sebagai penggemar wisata budaya dan alam, kunjungan saya ini ke desa Adat Kampung Naga ini benar-benar melampaui ekspektasi. Tempat ini bukan sekadar destinasi wisata biasa, melainkan sebuah gerbang menuju kearifan lokal Sunda yang masih sangat terjaga, jauh dari hiruk pikuk modernitas.

Perjalanan menuju kampung ini sendiri sudah menjadi bagian dari petualangan. Setelah memarkir kendaraan di area yang disediakan, kita harus melanjutkan perjalanan dengan berjalan kaki menuruni anak tangga yang cukup banyak dan curam. Saran saya, siapkan fisik yang prima dan kenakan alas kaki yang nyaman! Meskipun sedikit melelahkan, pemandangan hijau nan asri di sepanjang jalan sukses membayar lunas perjuangan ini. Udara segar dan kicauan burung menyambut setiap langkah, membuat suasana hati langsung adem.",penggemar wisata budaya alam kunjungan desa adat kampung naga melampaui ekspektasi destinasi wisata gerbang kearifan lokal sunda terjaga hiruk pikuk modernitas perjalanan kampung petualangan memarkir kendaraan area disediakan melanjutkan perjalanan berjalan kaki menuruni anak tangga curam saran siapkan fisik prima kenakan alas kaki nyaman melelahkan pemandangan hijau nan asri jalan sukses membayar lunas perjuangan udara segar kicauan burung menyambut langkah suasana hati adem,gemar wisata budaya alam kunjung desa adat kampung naga lampau ekspektasi destinasi wisata gerbang arif lokal sunda jaga hiruk pikuk modernitas jalan kampung tualang parkir kendara area sedia lanjut jalan jalan kaki turun anak tangga curam saran siap fisik prima kena alas kaki nyaman lelah pandang hijau nan asri jalan sukses bayar lunas juang udara segar kicau burung sambut langkah suasana hati adem,1,Positif,mtl_only,0.9867750406265259,Kampung Naga,Pemandangan & Alam|Suasana,Positif|Positif
"Kampung Naga merupakan desa adat yang masih sangat asri dan teguh menjaga tradisi leluhur. Warganya hidup sederhana tanpa listrik, dengan rumah panggung dari bahan alami yang tertata rapi di tengah lingkungan yang hijau dan bersih. Suasana tenang, alami, dan jauh dari hiruk pikuk kota.
Masyarakatnya ramah dan terbuka terhadap pengunjung selama adat istiadat dihormati. Kampung Naga bukan sekadar tempat wisata, tetapi ruang belajar tentang harmoni manusia, budaya, dan alam.",kampung naga desa adat asri teguh menjaga tradisi leluhur warganya hidup sederhana listrik rumah panggung bahan alami tertata rapi tengah lingkungan hijau bersih suasana tenang alami hiruk pikuk kota masyarakatnya ramah terbuka pengunjung adat istiadat dihormati kampung naga wisata ruang belajar harmoni manusia budaya alam,kampung naga desa adat asri teguh jaga tradisi leluhur warga hidup sederhana listrik rumah panggung bahan alami tata rapi tengah lingkung hijau bersih suasana tenang alami hiruk pikuk kota masyarakat ramah buka unjung adat istiadat hormat kampung naga wisata ruang ajar harmoni manusia budaya alam,1,Positif,mtl_only,0.994921863079071,Kampung Naga,Pelayanan|Suasana,Positif|Positif
"Untuk menambah wawasan, edukasi dan culture budaya sunda, sangat bagus,
Siapkan fisik untuk mencapai perkampungan nya karena melewati tangga yg cukup banyak...",menambah wawasan edukasi culture budaya sunda bagus siapkan fisik mencapai perkampungan melewati tangga,tambah wawas edukasi culture budaya sunda bagus siap fisik capai kampung lewat tangga,1,Positif,mtl_only,0.9472057819366455,Kampung Naga,Budaya & Tradisi,Positif
"Indah, asri, betah, ramah.
Semoga tetap lestari, terswat dan  terjaga adat serta budayanya",indah asri betah ramah semoga lestari terswat terjaga adat budayanya,indah asri betah ramah moga lestari terswat jaga adat budaya,1,Positif,mtl_only,0.9938983917236328,Kampung Naga,Budaya & Tradisi,Positif
"Patut dilestarikan, salah satu budaya dan adat yg terawat dan kokoh, asri.",patut dilestarikan salah budaya adat terawat kokoh asri,patut lestari salah budaya adat awat kokoh asri,1,Positif,mtl_only,0.9958030581474304,Kampung Naga,Budaya & Tradisi,Positif
Kedai kopi bunda/lesehan mutiara tempat nya nyaman buat istirahat sambil ngopi,kedai kopi bunda lesehan mutiara nyaman istirahat ngopi,kedai kopi bunda leseh mutiara nyaman istirahat ngopi,2,Netral,mtl_only,0.9787333607673645,Kampung Naga,Kuliner,Netral
"Sukaaaaa bangettt disini, suasananya masih asri dan adat yang masih terjaga",sukaaaaa banget suasananya asri adat terjaga,sukaaaaa banget suasana asri adat jaga,1,Positif,mtl_only,0.9980108141899109,Kampung Naga,Budaya & Tradisi|Suasana,Positif|Positif
"Lokasi di Jalan Raya Garut – Tasikmalaya, Desa Neglasari Kecamatan Salawu, Kabupaten Tasikmalaya. Dari arah Bandung, Kampung Naga lebih mudah ditempuh melalui Garut melalui bis atau kendaraan pribadi. Angkutan umum atau ojeg online tersedia dari arah Singaparna.

Perkampungan Kampung Naga memiliki luas 1,5 hektar yang dihuni sekitar 400 orang. Menuju ke sana, kita harus menuruni 414 anak tangga batu kali yang kokoh dan tidak licin dengan kemiringan 45 derajat.

Semua rumah kayu berdinding bilik atau anyaman bambu dan atap ijuk. Tak ada listrik sementara area kamar mandi dan jamban berada di luar pemukiman.

Ada tukang cimol atau pop ice, kelapa muda, durian, suvernir. Kalau ada acara dari lembaga luar bisa ada tukang bakso, balon dll.

Tidak ada tiket masuk. Bisa gunakan jasa guide.
Jaga selalu kebersihan dan hormati budaya setempat.",lokasi jalan raya garut tasikmalaya desa neglasari kecamatan salawu kabupaten tasikmalaya arah bandung kampung naga mudah ditempuh garut bis kendaraan pribadi angkutan umum ojeg online tersedia arah singaparna perkampungan kampung naga memiliki luas hektar dihuni menuruni anak tangga batu kokoh licin kemiringan derajat rumah kayu berdinding bilik anyaman bambu atap ijuk listrik area kamar mandi jamban pemukiman tukang cimol pop ice kelapa muda durian suvernir acara lembaga tukang bakso balon dll tiket jasa guide jaga kebersihan hormati budaya,lokasi jalan raya garut tasikmalaya desa neglasari camat salawu kabupaten tasikmalaya arah bandung kampung naga mudah tempuh garut bis kendara pribadi angkut umum ojeg online sedia arah singaparna kampung kampung naga milik luas hektar huni turun anak tangga batu kokoh licin miring derajat rumah kayu dinding bilik anyam bambu atap ijuk listrik area kamar mandi jamban mukim tukang cimol pop ice kelapa muda durian suvernir acara lembaga tukang bakso balon dll tiket jasa guide jaga bersih hormat budaya,2,Netral,mtl_only,0.7894619703292847,Kampung Naga,Akses & Lokasi,Netral
"warga nya ramah, kami sekeluarga di sambut dgn baik. kekeluargaan nya sangat erat tercipta, lingkungan asri nyaman aman damai dan tentram. penduduk nya sehat dan ceria semua...aamiin yra. ga bosen2 pasti mau dtg lg",warga ramah sekeluarga sambut kekeluargaan erat tercipta lingkungan asri nyaman aman damai tentram penduduk sehat ceria amin yra bosan,warga ramah keluarga sambut keluarga erat cipta lingkung asri nyaman aman damai tentram duduk sehat ceria amin yra bosan,1,Positif,mtl_only,0.9904925227165222,Kampung Naga,Pelayanan,Positif
Therapi nya sangat enak dan nyaman sudah nya badan menjadi enteng lagi,therapi nyaman badan enteng,therapi nyaman badan enteng,1,Positif,mtl_only,0.981468141078949,Kampung Naga,Kebersihan,Positif
"Suasana seperti jaman baheula
Rumah adat tertata rapi
Parkir mobil di atas jadi utk ke area perkampungan ini jalan kaki tidak bgt jauh sambil menikmati pemandangan",suasana jaman baheula rumah adat tertata rapi parkir mobil area perkampungan jalan kaki banget menikmati pemandangan,suasana jaman baheula rumah adat tata rapi parkir mobil area kampung jalan kaki banget nikmat pandang,1,Positif,mtl_only,0.9953739047050476,Kampung Naga,Budaya & Tradisi|Fasilitas|Suasana,Positif|Positif|Netral
"Cukup menguras tenaga kaki.. hehe..
Pas disana kami tidak ada guide jadi kayak bingung...
Cukup menantang mendan nya..
Orang kampung aslinya etnik...
Kampung non listrik alami...
Mengedepankan gotong royong dan pemanfaatan hutan dan alam..",menguras tenaga kaki hehe pas disana guide kayak bingung menantang mendan kampung aslinya etnik kampung non listrik alami mengedepankan gotong royong pemanfaatan hutan alam,uras tenaga kaki hehe pas sana guide kayak bingung tantang dan kampung asli etnik kampung non listrik alami depan gotong royong manfaat hutan alam,0,Negatif,mtl_only,0.957482635974884,Kampung Naga,Pelayanan,Negatif
"pengalaman baruu buat ngeliat kampung adat yg masih asrii dan tetap mempertahankan adat istiadat nyaa, banyak ilmu baru jugaa yg bisa didapat dari sini 🦋",pengalaman kampung adat asrii mempertahankan adat istiadat ilmu,alam kampung adat asri tahan adat istiadat ilmu,2,Netral,mtl_only,0.6265130043029785,Kampung Naga,Pemandangan & Alam,Netral
"Desa adat yang masih mempertahankan kearifan lokal. Pengunjung bisa melihat langsung kehidupan masyarakat tradisional Sunda. Lingkungannya bersih, asri, dan penuh nilai sejarah.Mereka sampai sekarang tidak menggunakan listrik untuk kehidupan sehari harinya",desa adat mempertahankan kearifan lokal pengunjung kehidupan masyarakat tradisional sunda lingkungannya bersih asri penuh nilai sejarah listrik kehidupan sehari harinya,desa adat tahan arif lokal unjung hidup masyarakat tradisional sunda lingkung bersih asri penuh nilai sejarah listrik hidup hari hari,2,Netral,mtl_only,0.9951592087745667,Kampung Naga,Budaya & Tradisi,Netral
Sangat sangat indah pemandangan di kampung naga ini..penduduknya yg ramah tamah kepada para tamu..udara disana juga sejuk apalagi menjelang sore..makin syahdu..,indah pemandangan kampung naga penduduknya ramah tamah tamu udara disana sejuk menjelang sore syahdu,indah pandang kampung naga duduk ramah tamah tamu udara sana sejuk jelang sore syahdu,1,Positif,mtl_only,0.9977052807807922,Kampung Naga,Pemandangan & Alam|Suasana,Positif|Positif
Belajar sejarah dan budaya,belajar sejarah budaya,ajar sejarah budaya,2,Netral,mtl_only,0.7919994592666626,Kampung Naga,Budaya & Tradisi,Netral
Menyenangkan hati melihat pemukiman penduduk Desa Adat ini tenang asri,menyenangkan hati pemukiman penduduk desa adat tenang asri,senang hati mukim duduk desa adat tenang asri,1,Positif,mtl_only,0.9964420199394226,Kampung Naga,Budaya & Tradisi,Positif
